CollectionDate,State,Subtype
8/4/2014,Ohio,H3N2
8/4/2014,Ohio,Mixed
8/4/2014,Ohio,Mixed
8/4/2014,Ohio,Mixed
6/21/2014,Indiana,H1N2
7/25/2014,Indiana,-N/A-
7/24/2014,Indiana,-N/A-
7/11/2014,Indiana,H3N2
7/25/2014,Indiana,H1N1
7/24/2014,Indiana,-N/A-
7/11/2014,Indiana,H3N2
7/10/2014,Ohio,H3N2
8/19/2014,Ohio,-N/A-
11/10/2014,Kentucky,-N/A-
7/18/2014,Indiana,Mixed
11/10/2014,Kentucky,-N/A-
7/18/2014,Indiana,Mixed
8/3/2014,Indiana,-N/A-
8/3/2014,Indiana,-N/A-
8/2/2014,Indiana,-N/A-
7/30/2014,Indiana,-N/A-
8/4/2014,Ohio,H3N2
8/19/2014,Ohio,-N/A-
9/8/2014,Iowa,H1N1
8/2/2014,Indiana,-N/A-
11/10/2014,Kentucky,-N/A-
11/9/2014,Kentucky,-N/A-
11/10/2014,Kentucky,H3N2
11/10/2014,Kentucky,H1N1
8/3/2014,Indiana,H1N1
6/20/2014,Indiana,H3N2
11/9/2014,Kentucky,H3N2
7/24/2014,Indiana,H3N2
7/24/2014,Indiana,H1N1
11/10/2014,Kentucky,-N/A-
8/4/2014,Ohio,H3N2
8/4/2014,Ohio,H3N2
8/3/2014,Indiana,H3N2
7/18/2014,Indiana,H3N2
9/1/2014,Ohio,H1N2
7/30/2014,Indiana,-N/A-
8/3/2014,Indiana,-N/A-
7/30/2014,Indiana,-N/A-
7/30/2014,Indiana,-N/A-
7/18/2014,Indiana,-N/A-
7/30/2014,Indiana,-N/A-
8/4/2014,Ohio,H3N2
9/1/2014,Ohio,H1N2
8/2/2014,Indiana,-N/A-
8/3/2014,Indiana,-N/A-
7/30/2014,Indiana,H3N2
8/19/2014,Ohio,H3N2
7/10/2014,Indiana,-N/A-
7/24/2014,Indiana,-N/A-
7/26/2014,Indiana,-N/A-
7/26/2014,Indiana,H3N2
7/26/2014,Indiana,H3N2
7/11/2014,Indiana,H3N2
7/24/2014,Indiana,-N/A-
7/24/2014,Indiana,-N/A-
8/4/2014,Ohio,H3N2
8/4/2014,Ohio,-N/A-
8/19/2014,Ohio,-N/A-
9/1/2014,Ohio,-N/A-
8/4/2014,Ohio,-N/A-
7/18/2014,Indiana,H3N2
11/10/2014,Kentucky,-N/A-
11/10/2014,Kentucky,-N/A-
7/30/2014,Indiana,H3N2
7/30/2014,Indiana,-N/A-
11/10/2014,Kentucky,-N/A-
8/3/2014,Indiana,-N/A-
8/3/2014,Indiana,H3N2
11/10/2014,Kentucky,-N/A-
11/10/2014,Kentucky,-N/A-
7/30/2014,Indiana,-N/A-
7/16/2014,Ohio,-N/A-
9/1/2014,Ohio,H1N2
8/4/2014,Ohio,H3N2
11/10/2014,Kentucky,-N/A-
11/10/2014,Kentucky,-N/A-
9/8/2014,Iowa,H1N1
8/3/2014,Indiana,-N/A-
8/3/2014,Indiana,-N/A-
9/8/2014,Iowa,-N/A-
7/24/2014,Indiana,H3N2
8/3/2014,Indiana,H3N2
8/4/2014,Ohio,H3N2
7/26/2014,Indiana,H3N2
7/24/2014,Indiana,-N/A-
7/11/2014,Indiana,Mixed
7/25/2014,Indiana,-N/A-
7/11/2014,Indiana,H3N2
7/25/2014,Indiana,H1N1
7/26/2014,Indiana,H3N2
7/30/2014,Indiana,-N/A-
7/11/2014,Indiana,-N/A-
7/11/2014,Indiana,H3N2
11/10/2014,Kentucky,-N/A-
7/16/2014,Ohio,-N/A-
7/16/2014,Ohio,-N/A-
11/10/2014,Kentucky,-N/A-
8/3/2014,Indiana,-N/A-
7/30/2014,Indiana,-N/A-
7/30/2014,Indiana,-N/A-
7/30/2014,Indiana,-N/A-
7/30/2014,Indiana,-N/A-
7/30/2014,Indiana,-N/A-
7/30/2014,Indiana,-N/A-
11/10/2014,Kentucky,-N/A-
8/4/2014,Ohio,H3N2
7/16/2014,Ohio,H3N2
8/4/2014,Ohio,H3N2
8/19/2014,Ohio,-N/A-
8/16/2014,Ohio,-N/A-
8/3/2014,Indiana,-N/A-
7/24/2014,Indiana,H1N1
11/10/2014,Kentucky,H3N2
7/26/2014,Indiana,H3N2
7/24/2014,Indiana,-N/A-
7/25/2014,Indiana,-N/A-
7/30/2014,Indiana,H3N2
9/1/2014,Ohio,H1N2
7/12/2014,Indiana,-N/A-
7/26/2014,Indiana,H3N2
7/25/2014,Indiana,-N/A-
7/24/2014,Indiana,-N/A-
7/12/2014,Indiana,-N/A-
7/10/2014,Ohio,H3N2
7/10/2014,Ohio,-N/A-
11/10/2014,Kentucky,-N/A-
7/10/2014,Ohio,-N/A-
8/4/2014,Ohio,-N/A-
8/4/2014,Ohio,-N/A-
8/3/2014,Indiana,-N/A-
7/18/2014,Indiana,H3N2
8/3/2014,Indiana,-N/A-
11/10/2014,Kentucky,-N/A-
7/18/2014,Indiana,H3N2
8/1/2014,Indiana,-N/A-
8/3/2014,Indiana,-N/A-
11/9/2014,Kentucky,-N/A-
7/30/2014,Indiana,-N/A-
7/30/2014,Indiana,-N/A-
7/16/2014,Ohio,-N/A-
8/4/2014,Ohio,-N/A-
9/1/2014,Ohio,-N/A-
8/19/2014,Ohio,-N/A-
11/10/2014,Kentucky,-N/A-
8/1/2014,Indiana,-N/A-
7/30/2014,Indiana,-N/A-
8/2/2014,Indiana,H3N2
7/11/2014,Indiana,H3N2
9/8/2014,Iowa,H1N1
8/7/2014,Ohio,H3N2
7/30/2014,Indiana,H1N1
7/24/2014,Indiana,H3N2
7/10/2014,Indiana,-N/A-
11/9/2014,Kentucky,H3N2
8/4/2014,Ohio,H3N2
8/3/2014,Indiana,H3N2
7/26/2014,Indiana,-N/A-
6/21/2014,Indiana,H1N2
7/11/2014,Indiana,H3N2
7/12/2014,Indiana,H1N1
8/4/2014,Ohio,H3N2
8/2/2014,Indiana,H3N2
7/30/2014,Indiana,-N/A-
7/18/2014,Indiana,Mixed
8/3/2014,Indiana,-N/A-
7/30/2014,Indiana,-N/A-
7/16/2014,Ohio,H3N2
8/7/2014,Ohio,-N/A-
8/4/2014,Ohio,-N/A-
8/1/2014,Indiana,-N/A-
8/3/2014,Indiana,-N/A-
7/30/2014,Indiana,-N/A-
7/24/2014,Indiana,H1N1
8/4/2014,Ohio,H3N2
11/10/2014,Kentucky,H3N2
8/4/2014,Ohio,H3N2
7/10/2014,Ohio,H3N2
7/30/2014,Indiana,H3N2
8/19/2014,Ohio,H3N2
7/24/2014,Indiana,-N/A-
7/25/2014,Indiana,H1N1
7/11/2014,Indiana,H3N2
7/24/2014,Indiana,-N/A-
7/18/2014,Indiana,H1N2
7/24/2014,Indiana,-N/A-
6/21/2014,Indiana,H1N2
7/11/2014,Indiana,-N/A-
7/10/2014,Ohio,-N/A-
7/18/2014,Iowa,-N/A-
8/1/2014,Indiana,-N/A-
7/10/2014,Ohio,-N/A-
8/16/2014,Ohio,-N/A-
8/4/2014,Ohio,H3N2
8/4/2014,Ohio,-N/A-
8/4/2014,Ohio,-N/A-
8/4/2014,Ohio,-N/A-
8/4/2014,Ohio,-N/A-
7/16/2014,Ohio,-N/A-
8/4/2014,Ohio,-N/A-
8/4/2014,Ohio,H3N2
8/4/2014,Ohio,-N/A-
8/4/2014,Ohio,H3N2
8/4/2014,Ohio,H3N2
8/4/2014,Ohio,H3N2
8/4/2014,Ohio,H3N2
6/20/2014,Indiana,H3N2
6/20/2014,Indiana,H3N2
7/11/2014,Indiana,H3N2
7/24/2014,Indiana,-N/A-
7/24/2014,Indiana,-N/A-
7/25/2014,Indiana,-N/A-
7/26/2014,Indiana,H3N2
11/10/2014,Kentucky,H1N1
8/4/2014,Ohio,H3N2
7/12/2014,Indiana,H1N1
7/10/2014,Ohio,H3N2
8/4/2014,Ohio,H3N2
7/26/2014,Indiana,H3N2
9/1/2014,Ohio,H1N2
7/25/2014,Indiana,H1N1
7/26/2014,Indiana,H3N2
9/8/2014,Iowa,H1N1
9/8/2014,Iowa,-N/A-
11/10/2014,Kentucky,-N/A-
11/9/2014,Kentucky,-N/A-
9/1/2014,Ohio,-N/A-
7/10/2014,Ohio,-N/A-
8/4/2014,Ohio,H3N2
8/4/2014,Ohio,-N/A-
9/1/2014,Ohio,-N/A-
8/4/2014,Ohio,H3N2
8/4/2014,Ohio,H3N2
8/4/2014,Ohio,H3N2
8/4/2014,Ohio,-N/A-
6/20/2014,Indiana,H3N2
6/20/2014,Indiana,H3N2
7/30/2014,Indiana,-N/A-
7/11/2014,Indiana,H3N2
6/20/2014,Indiana,H3N2
7/25/2014,Indiana,H1N1
7/26/2014,Indiana,H3N2
7/26/2014,Indiana,-N/A-
7/25/2014,Indiana,-N/A-
7/25/2014,Indiana,H1N1
7/12/2014,Indiana,-N/A-
7/24/2014,Indiana,-N/A-
7/11/2014,Indiana,-N/A-
7/24/2014,Indiana,H1N1
7/16/2014,Ohio,H3N2
11/9/2014,Kentucky,H1N1
9/1/2014,Ohio,-N/A-
8/4/2014,Ohio,-N/A-
8/4/2014,Ohio,-N/A-
11/10/2014,Kentucky,-N/A-
8/19/2014,Ohio,-N/A-
8/19/2014,Ohio,-N/A-
9/1/2014,Ohio,H1N2
6/20/2014,Indiana,H3N2
7/25/2014,Indiana,-N/A-
6/21/2014,Indiana,-N/A-
7/30/2014,Indiana,-N/A-
8/1/2014,Indiana,-N/A-
9/8/2014,Iowa,-N/A-
11/10/2014,Kentucky,-N/A-
8/4/2014,Ohio,-N/A-
8/4/2014,Ohio,-N/A-
8/4/2014,Ohio,-N/A-
8/4/2014,Ohio,H3N2
8/4/2014,Ohio,-N/A-
8/4/2014,Ohio,H3N2
8/16/2014,Ohio,-N/A-
6/20/2014,Indiana,H3N2
7/11/2014,Indiana,H3N2
7/11/2014,Indiana,-N/A-
7/24/2014,Indiana,H3N2
7/12/2014,Indiana,H3N2
7/11/2014,Indiana,H3N2
7/20/2014,Iowa,-N/A-
7/24/2014,Indiana,H3N2
7/12/2014,Indiana,H1N1
11/10/2014,Kentucky,H3N2
8/4/2014,Ohio,-N/A-
7/10/2014,Ohio,-N/A-
7/26/2014,Indiana,H3N2
8/1/2014,Indiana,-N/A-
8/7/2014,Ohio,-N/A-
8/4/2014,Ohio,H3N2
7/16/2014,Ohio,-N/A-
8/4/2014,Ohio,H3N2
7/10/2014,Ohio,-N/A-
7/10/2014,Ohio,-N/A-
8/4/2014,Ohio,-N/A-
8/4/2014,Ohio,H3N2
8/7/2014,Ohio,-N/A-
8/4/2014,Ohio,H3N2
7/11/2014,Indiana,H3N2
7/24/2014,Indiana,H3N2
7/12/2014,Indiana,-N/A-
7/25/2014,Indiana,-N/A-
7/30/2014,Indiana,-N/A-
8/3/2014,Indiana,H3N2
7/12/2014,Indiana,Mixed
7/31/2014,Indiana,H3N2
11/10/2014,Kentucky,-N/A-
7/30/2014,Indiana,-N/A-
8/3/2014,Indiana,-N/A-
8/4/2014,Ohio,-N/A-
8/7/2014,Ohio,-N/A-
8/4/2014,Ohio,Mixed
8/4/2014,Ohio,-N/A-
6/20/2014,Indiana,H3N2
6/20/2014,Indiana,H3N2
6/20/2014,Indiana,H3N2
7/12/2014,Indiana,-N/A-
6/20/2014,Indiana,H3N2
7/24/2014,Indiana,H3N2
7/25/2014,Indiana,H1N1
11/9/2014,Kentucky,H3N2
11/10/2014,Kentucky,H3N2
8/4/2014,Ohio,H3N2
7/30/2014,Indiana,H1N1
7/18/2014,Indiana,Mixed
7/30/2014,Indiana,-N/A-
6/20/2014,Indiana,H3N2
11/10/2014,Kentucky,-N/A-
7/18/2014,Indiana,Mixed
7/18/2014,Indiana,Mixed
11/9/2014,Kentucky,-N/A-
8/4/2014,Ohio,H3N2
8/4/2014,Ohio,-N/A-
8/4/2014,Ohio,H3N2
8/4/2014,Ohio,-N/A-
7/10/2014,Ohio,-N/A-
8/4/2014,Ohio,H3N2
8/9/2014,Indiana,-N/A-
7/24/2014,Indiana,H3N2
6/20/2014,Indiana,H3N2
7/24/2014,Indiana,H3N2
7/24/2014,Indiana,-N/A-
7/25/2014,Indiana,-N/A-
11/10/2014,Kentucky,H1N1
7/25/2014,Indiana,H1N1
8/4/2014,Ohio,H3N2
6/21/2014,Indiana,H1N2
8/4/2014,Ohio,H3N2
8/4/2014,Ohio,H3N2
11/10/2014,Kentucky,-N/A-
8/19/2014,Ohio,-N/A-
6/20/2014,Indiana,H3N2
7/25/2014,Indiana,H1N1
8/3/2014,Indiana,-N/A-
7/30/2014,Indiana,-N/A-
7/18/2014,Indiana,H3N2
11/10/2014,Kentucky,-N/A-
7/18/2014,Indiana,H3N2
11/10/2014,Kentucky,-N/A-
8/2/2014,Indiana,-N/A-
7/18/2014,Indiana,H3N2
8/1/2014,Indiana,H3N2
7/16/2014,Ohio,-N/A-
8/7/2014,Ohio,-N/A-
8/4/2014,Ohio,H3N2
7/30/2014,Indiana,-N/A-
8/1/2014,Indiana,-N/A-
7/11/2014,Indiana,H3N2
7/16/2014,Ohio,H3N2
7/16/2014,Ohio,-N/A-
9/1/2014,Ohio,-N/A-
11/10/2014,Kentucky,-N/A-
6/20/2014,Indiana,H3N2
8/1/2014,Indiana,-N/A-
9/8/2014,Iowa,H1N1
8/4/2014,Ohio,H3N2
6/27/2014,Ohio,-N/A-
8/4/2014,Ohio,H3N2
8/4/2014,Ohio,H3N2
7/24/2014,Indiana,H3N2
8/4/2014,Ohio,-N/A-
8/4/2014,Ohio,H3N2
6/20/2014,Indiana,H3N2
6/21/2014,Indiana,H1N2
7/12/2014,Indiana,-N/A-
7/26/2014,Indiana,-N/A-
7/16/2014,Ohio,H3N2
1/12/2013,Massachusetts,-N/A-
1/13/2013,Massachusetts,-N/A-
1/15/2013,Massachusetts,-N/A-
1/12/2013,Massachusetts,-N/A-
1/14/2013,Massachusetts,-N/A-
3/11/2015,NorthCarolina,-N/A-
6/30/2015,NorthCarolina,-N/A-
5/2/2016,NorthCarolina,-N/A-
7/28/2015,NORTHCAROLINA,-N/A-
5/29/2015,NORTHCAROLINA,-N/A-
7/13/2015,NORTHCAROLINA,-N/A-
6/16/2015,NORTHCAROLINA,-N/A-
4/24/2015,NORTHCAROLINA,-N/A-
8/21/2015,NORTHCAROLINA,-N/A-
11/4/2015,NORTHCAROLINA,-N/A-
7/28/2015,NORTHCAROLINA,-N/A-
3/30/2016,NorthCarolina,-N/A-
5/25/2016,NorthCarolina,-N/A-
5/11/2016,NorthCarolina,-N/A-
5/4/2016,NorthCarolina,-N/A-
7/8/2015,NorthCarolina,-N/A-
4/28/2015,NorthCarolina,-N/A-
5/25/2016,NorthCarolina,-N/A-
4/14/2016,NorthCarolina,-N/A-
5/25/2016,NorthCarolina,-N/A-
4/13/2016,NorthCarolina,-N/A-
6/24/2015,NORTHCAROLINA,-N/A-
11/4/2015,NORTHCAROLINA,-N/A-
3/17/2015,NorthCarolina,-N/A-
5/17/2016,NorthCarolina,-N/A-
5/11/2016,NorthCarolina,-N/A-
5/22/2016,NorthCarolina,-N/A-
4/14/2016,NorthCarolina,-N/A-
4/13/2016,NorthCarolina,-N/A-
4/19/2016,NorthCarolina,-N/A-
5/3/2016,NorthCarolina,-N/A-
6/30/2015,NorthCarolina,-N/A-
4/28/2015,NorthCarolina,-N/A-
5/25/2016,NorthCarolina,-N/A-
3/28/2016,NorthCarolina,-N/A-
5/17/2016,NorthCarolina,-N/A-
4/26/2016,NorthCarolina,-N/A-
4/26/2016,NorthCarolina,-N/A-
4/19/2016,NorthCarolina,-N/A-
5/22/2016,NorthCarolina,-N/A-
4/13/2016,NorthCarolina,-N/A-
3/11/2015,NorthCarolina,-N/A-
11/12/2015,IOWA,-N/A-
7/7/2015,NORTHCAROLINA,-N/A-
5/3/2016,NorthCarolina,-N/A-
5/28/2015,NorthCarolina,-N/A-
4/28/2015,NorthCarolina,-N/A-
4/28/2016,NorthCarolina,-N/A-
5/25/2016,NorthCarolina,-N/A-
3/25/2016,NorthCarolina,-N/A-
5/17/2016,NorthCarolina,-N/A-
4/26/2016,NorthCarolina,-N/A-
4/18/2016,NorthCarolina,-N/A-
5/17/2016,NorthCarolina,-N/A-
5/25/2016,NorthCarolina,-N/A-
11/4/2015,NORTHCAROLINA,-N/A-
9/28/2015,IOWA,-N/A-
7/28/2015,NORTHCAROLINA,-N/A-
5/17/2016,NorthCarolina,-N/A-
7/9/2014,NorthCarolina,-N/A-
7/8/2015,NorthCarolina,-N/A-
6/30/2015,NorthCarolina,-N/A-
6/23/2015,NorthCarolina,-N/A-
7/15/2014,NorthCarolina,-N/A-
3/25/2016,NorthCarolina,-N/A-
5/16/2016,NorthCarolina,-N/A-
4/13/2016,NorthCarolina,-N/A-
5/24/2016,NorthCarolina,-N/A-
4/27/2016,NorthCarolina,-N/A-
3/28/2016,NorthCarolina,-N/A-
5/17/2016,NorthCarolina,-N/A-
4/11/2016,NorthCarolina,-N/A-
5/24/2016,NorthCarolina,-N/A-
3/17/2015,NorthCarolina,-N/A-
3/11/2015,NorthCarolina,-N/A-
6/16/2015,IOWA,-N/A-
7/28/2015,NORTHCAROLINA,-N/A-
5/22/2016,NorthCarolina,-N/A-
5/17/2016,NorthCarolina,-N/A-
6/1/2016,NorthCarolina,-N/A-
6/30/2015,NorthCarolina,-N/A-
4/28/2016,NorthCarolina,-N/A-
5/25/2016,NorthCarolina,-N/A-
4/13/2016,NorthCarolina,-N/A-
4/11/2016,NorthCarolina,-N/A-
4/14/2016,NorthCarolina,-N/A-
6/16/2015,IOWA,-N/A-
4/24/2015,NORTHCAROLINA,-N/A-
11/4/2015,NORTHCAROLINA,-N/A-
4/24/2015,NORTHCAROLINA,-N/A-
5/12/2016,NorthCarolina,-N/A-
3/30/2016,NorthCarolina,-N/A-
4/28/2016,NorthCarolina,-N/A-
3/30/2016,NorthCarolina,-N/A-
4/28/2016,NorthCarolina,-N/A-
4/26/2016,NorthCarolina,-N/A-
5/11/2016,NorthCarolina,-N/A-
3/28/2016,NorthCarolina,-N/A-
4/26/2016,NorthCarolina,-N/A-
5/12/2016,NorthCarolina,-N/A-
4/26/2016,NorthCarolina,-N/A-
3/28/2016,NorthCarolina,-N/A-
4/14/2016,NorthCarolina,-N/A-
4/27/2016,NorthCarolina,-N/A-
5/2/2016,NorthCarolina,-N/A-
5/2/2016,NorthCarolina,-N/A-
5/5/2015,IOWA,-N/A-
7/6/2015,NORTHCAROLINA,-N/A-
5/16/2016,NorthCarolina,-N/A-
3/30/2016,NorthCarolina,-N/A-
3/25/2016,NorthCarolina,-N/A-
5/19/2016,NorthCarolina,-N/A-
5/17/2016,NorthCarolina,-N/A-
5/17/2016,NorthCarolina,-N/A-
4/14/2016,NorthCarolina,-N/A-
4/14/2016,NorthCarolina,-N/A-
4/6/2016,NorthCarolina,-N/A-
7/7/2015,NORTHCAROLINA,-N/A-
5/9/2016,NorthCarolina,-N/A-
5/4/2016,NorthCarolina,-N/A-
5/16/2016,NorthCarolina,-N/A-
4/18/2016,NorthCarolina,-N/A-
5/22/2016,NorthCarolina,-N/A-
4/26/2016,NorthCarolina,-N/A-
4/11/2016,NorthCarolina,-N/A-
4/26/2016,NorthCarolina,-N/A-
4/11/2016,NorthCarolina,-N/A-
3/30/2016,NorthCarolina,-N/A-
4/11/2016,NorthCarolina,-N/A-
4/13/2016,NorthCarolina,-N/A-
4/28/2016,NorthCarolina,-N/A-
3/28/2016,NorthCarolina,-N/A-
4/11/2016,NorthCarolina,-N/A-
5/24/2016,NorthCarolina,-N/A-
5/3/2016,NorthCarolina,-N/A-
5/6/2016,NorthCarolina,-N/A-
6/1/2016,NorthCarolina,-N/A-
7/1/2014,NorthCarolina,-N/A-
7/10/2014,NorthCarolina,-N/A-
6/30/2014,NorthCarolina,-N/A-
7/16/2014,NorthCarolina,-N/A-
8/11/2014,NorthCarolina,-N/A-
6/16/2015,IOWA,-N/A-
7/13/2015,NORTHCAROLINA,-N/A-
6/24/2015,NORTHCAROLINA,-N/A-
5/5/2015,IOWA,-N/A-
7/7/2015,IOWA,-N/A-
6/8/2015,NORTHCAROLINA,-N/A-
11/8/2015,IOWA,-N/A-
11/18/2015,IOWA,-N/A-
10/20/2015,IOWA,-N/A-
6/8/2015,NORTHCAROLINA,-N/A-
9/18/2015,NORTHCAROLINA,-N/A-
9/28/2015,IOWA,-N/A-
10/20/2015,Missouri,-N/A-
7/7/2015,IOWA,-N/A-
7/15/2014,NorthCarolina,-N/A-
7/15/2014,SouthCarolina,-N/A-
5/6/2016,NorthCarolina,-N/A-
5/9/2016,NorthCarolina,-N/A-
6/8/2016,NorthCarolina,-N/A-
6/8/2016,NorthCarolina,-N/A-
6/1/2016,NorthCarolina,-N/A-
4/19/2016,NorthCarolina,-N/A-
5/12/2016,NorthCarolina,-N/A-
6/23/2015,NorthCarolina,-N/A-
4/26/2016,NorthCarolina,-N/A-
5/12/2016,NorthCarolina,-N/A-
5/18/2016,NorthCarolina,-N/A-
5/12/2016,NorthCarolina,-N/A-
3/25/2016,NorthCarolina,-N/A-
5/17/2016,NorthCarolina,-N/A-
4/27/2016,NorthCarolina,-N/A-
5/3/2016,NorthCarolina,-N/A-
5/3/2016,NorthCarolina,-N/A-
5/3/2016,NorthCarolina,-N/A-
5/9/2016,NorthCarolina,-N/A-
6/1/2016,NorthCarolina,-N/A-
6/1/2016,NorthCarolina,-N/A-
6/30/2014,NorthCarolina,-N/A-
8/12/2014,NorthCarolina,-N/A-
6/16/2015,NORTHCAROLINA,-N/A-
7/28/2015,NORTHCAROLINA,-N/A-
7/15/2015,NORTHCAROLINA,-N/A-
9/18/2015,NORTHCAROLINA,-N/A-
4/23/2015,NORTHCAROLINA,-N/A-
4/23/2015,NORTHCAROLINA,-N/A-
6/16/2015,IOWA,-N/A-
11/12/2015,IOWA,-N/A-
6/24/2015,NORTHCAROLINA,-N/A-
4/6/2016,NorthCarolina,-N/A-
7/8/2015,NorthCarolina,-N/A-
6/24/2015,NORTHCAROLINA,-N/A-
5/5/2015,IOWA,-N/A-
10/20/2015,IOWA,-N/A-
10/20/2015,Missouri,-N/A-
10/20/2015,Missouri,-N/A-
4/13/2015,NORTHCAROLINA,-N/A-
12/17/2014,NorthCarolina,-N/A-
7/15/2014,NorthCarolina,-N/A-
1/30/2015,NorthCarolina,-N/A-
10/26/2015,NORTHCAROLINA,-N/A-
5/3/2016,NorthCarolina,-N/A-
5/11/2016,NorthCarolina,-N/A-
4/11/2016,NorthCarolina,-N/A-
7/30/2014,NorthCarolina,-N/A-
7/15/2014,NorthCarolina,-N/A-
5/28/2015,NorthCarolina,-N/A-
5/2/2016,NorthCarolina,-N/A-
5/2/2016,NorthCarolina,-N/A-
5/2/2016,NorthCarolina,-N/A-
4/11/2016,NorthCarolina,-N/A-
3/30/2016,NorthCarolina,-N/A-
3/28/2016,NorthCarolina,-N/A-
4/27/2016,NorthCarolina,-N/A-
4/19/2016,NorthCarolina,-N/A-
4/19/2016,NorthCarolina,-N/A-
3/25/2016,NorthCarolina,-N/A-
4/26/2016,NorthCarolina,-N/A-
3/25/2016,NorthCarolina,-N/A-
4/26/2016,NorthCarolina,-N/A-
3/30/2016,NorthCarolina,-N/A-
3/30/2016,NorthCarolina,-N/A-
5/4/2016,NorthCarolina,-N/A-
5/4/2016,NorthCarolina,-N/A-
5/9/2016,NorthCarolina,-N/A-
6/8/2016,NorthCarolina,-N/A-
6/30/2014,NorthCarolina,-N/A-
7/30/2014,NorthCarolina,-N/A-
12/16/2014,NorthCarolina,-N/A-
7/30/2014,NorthCarolina,-N/A-
7/28/2015,NORTHCAROLINA,-N/A-
11/4/2015,NORTHCAROLINA,-N/A-
10/5/2015,IOWA,-N/A-
11/13/2015,NORTHCAROLINA,-N/A-
7/13/2015,NORTHCAROLINA,-N/A-
11/16/2015,NORTHCAROLINA,-N/A-
11/12/2015,IOWA,-N/A-
5/4/2015,NORTHCAROLINA,-N/A-
4/28/2015,NorthCarolina,-N/A-
4/14/2015,NorthCarolina,-N/A-
10/20/2015,Missouri,-N/A-
10/20/2015,Missouri,-N/A-
11/8/2015,IOWA,-N/A-
9/28/2015,IOWA,-N/A-
9/8/2015,Missouri,-N/A-
7/13/2015,NORTHCAROLINA,-N/A-
11/12/2015,IOWA,-N/A-
8/12/2014,NorthCarolina,-N/A-
12/15/2014,NorthCarolina,-N/A-
12/18/2014,NorthCarolina,-N/A-
8/11/2014,NorthCarolina,-N/A-
12/18/2014,NorthCarolina,-N/A-
5/3/2016,NorthCarolina,-N/A-
5/9/2016,NorthCarolina,-N/A-
5/4/2015,NORTHCAROLINA,-N/A-
7/7/2015,IOWA,-N/A-
7/7/2015,IOWA,-N/A-
2/11/2015,NorthCarolina,-N/A-
7/15/2014,SouthCarolina,-N/A-
5/22/2016,NorthCarolina,-N/A-
5/2/2016,NorthCarolina,-N/A-
5/2/2016,NorthCarolina,-N/A-
4/6/2016,NorthCarolina,-N/A-
4/13/2016,NorthCarolina,-N/A-
4/19/2016,NorthCarolina,-N/A-
3/28/2016,NorthCarolina,-N/A-
4/26/2016,NorthCarolina,-N/A-
3/25/2016,NorthCarolina,-N/A-
4/26/2016,NorthCarolina,-N/A-
5/12/2016,NorthCarolina,-N/A-
5/12/2016,NorthCarolina,-N/A-
4/27/2016,NorthCarolina,-N/A-
4/19/2016,NorthCarolina,-N/A-
3/28/2016,NorthCarolina,-N/A-
4/27/2016,NorthCarolina,-N/A-
4/13/2016,NorthCarolina,-N/A-
4/11/2016,NorthCarolina,-N/A-
5/16/2016,NorthCarolina,-N/A-
5/3/2016,NorthCarolina,-N/A-
5/9/2016,NorthCarolina,-N/A-
6/30/2014,NorthCarolina,-N/A-
6/30/2014,NorthCarolina,-N/A-
1/30/2015,NorthCarolina,-N/A-
7/14/2014,NorthCarolina,-N/A-
5/4/2015,NORTHCAROLINA,-N/A-
11/8/2015,IOWA,-N/A-
4/13/2015,NORTHCAROLINA,-N/A-
11/4/2015,NORTHCAROLINA,-N/A-
11/12/2015,IOWA,-N/A-
10/26/2015,NORTHCAROLINA,-N/A-
6/8/2015,IOWA,-N/A-
10/20/2015,Missouri,-N/A-
11/8/2015,IOWA,-N/A-
6/8/2015,NORTHCAROLINA,-N/A-
6/24/2015,NORTHCAROLINA,-N/A-
7/6/2015,NORTHCAROLINA,-N/A-
6/16/2015,NORTHCAROLINA,-N/A-
9/28/2015,IOWA,-N/A-
9/18/2015,NORTHCAROLINA,-N/A-
7/6/2015,NORTHCAROLINA,-N/A-
10/26/2015,NORTHCAROLINA,-N/A-
11/16/2015,IOWA,-N/A-
9/18/2015,NORTHCAROLINA,-N/A-
8/11/2014,NorthCarolina,-N/A-
12/18/2014,NorthCarolina,-N/A-
5/6/2016,NorthCarolina,-N/A-
5/4/2016,NorthCarolina,-N/A-
3/17/2015,NorthCarolina,-N/A-
5/3/2016,NorthCarolina,-N/A-
4/11/2016,NorthCarolina,-N/A-
4/14/2016,NorthCarolina,-N/A-
6/1/2016,NorthCarolina,-N/A-
6/1/2016,NorthCarolina,-N/A-
7/15/2014,NorthCarolina,-N/A-
4/11/2016,NorthCarolina,-N/A-
4/11/2016,NorthCarolina,-N/A-
5/12/2016,NorthCarolina,-N/A-
5/17/2016,NorthCarolina,-N/A-
4/19/2016,NorthCarolina,-N/A-
4/14/2016,NorthCarolina,-N/A-
3/25/2016,NorthCarolina,-N/A-
5/18/2016,NorthCarolina,-N/A-
5/18/2016,NorthCarolina,-N/A-
4/13/2016,NorthCarolina,-N/A-
5/18/2016,NorthCarolina,-N/A-
5/16/2016,NorthCarolina,-N/A-
5/4/2016,NorthCarolina,-N/A-
5/4/2016,NorthCarolina,-N/A-
5/4/2016,NorthCarolina,-N/A-
5/6/2016,NorthCarolina,-N/A-
6/30/2014,NorthCarolina,-N/A-
